"plot";"subplot";"focal";"distance";"neigh_intra";"neigh_inter";"edge"
6;"D2";"LEMA";"d1";0;20;FALSE
6;"D2";"POMA";"d1";8;25;FALSE
6;"D3";"HOMA";"d1";25;15;FALSE
6;"D3";"LEMA";"d1";0;30;FALSE
6;"D3";"POMA";"d1";10;20;FALSE
6;"D4";"HOMA";"d1";30;6;FALSE
6;"D4";"LEMA";"d1";1;15;FALSE
6;"D4";"POMA";"d1";8;27;FALSE
6;"D5";"HOMA";"d1";35;5;FALSE
6;"D5";"LEMA";"d1";0;12;FALSE
6;"D5";"POMA";"d1";1;30;FALSE
6;"D6";"HOMA";"d1";35;2;TRUE
6;"D6";"LEMA";"d1";0;10;TRUE
6;"E1";"HOMA";"d1";20;10;TRUE
6;"E1";"LEMA";"d1";0;20;TRUE
6;"E1";"POMA";"d1";10;20;TRUE
6;"E2";"HOMA";"d1";25;10;FALSE
6;"E2";"LEMA";"d1";0;25;FALSE
6;"E2";"POMA";"d1";6;30;FALSE
6;"E3";"HOMA";"d1";30;10;FALSE
6;"E3";"LEMA";"d1";0;30;FALSE
6;"E3";"POMA";"d1";3;30;FALSE
6;"E4";"HOMA";"d1";35;2;FALSE
6;"E4";"LEMA";"d1";0;40;FALSE
6;"E4";"POMA";"d1";2;30;FALSE
6;"E5";"HOMA";"d1";30;5;FALSE
6;"E5";"LEMA";"d1";0;20;FALSE
6;"E5";"POMA";"d1";0;30;FALSE
6;"E6";"HOMA";"d1";35;1;TRUE
6;"E6";"LEMA";"d1";0;40;TRUE
6;"F1";"HOMA";"d1";25;11;TRUE
6;"F1";"LEMA";"d1";0;20;TRUE
6;"F1";"POMA";"d1";10;20;TRUE
6;"F2";"HOMA";"d1";20;11;TRUE
6;"F2";"LEMA";"d1";0;17;TRUE
6;"F2";"POMA";"d1";8;25;TRUE
6;"F3";"HOMA";"d1";35;7;TRUE
6;"F3";"LEMA";"d1";0;25;TRUE
6;"F3";"POMA";"d1";0;30;TRUE
6;"F4";"HOMA";"d1";40;3;TRUE
6;"F4";"LEMA";"d1";0;20;TRUE
6;"F4";"POMA";"d1";1;30;TRUE
6;"F5";"HOMA";"d1";35;12;TRUE
6;"F5";"LEMA";"d1";1;10;TRUE
6;"F6";"HOMA";"d1";40;0;TRUE
6;"F6";"LEMA";"d1";0;30;TRUE
7;"A1";"LEMA";"d1";0;20;TRUE
7;"A1";"MESU";"d1";0;5;TRUE
7;"A1";"POMA";"d1";15;3;TRUE
7;"A1";"SCLA";"d1";0;9;TRUE
7;"A2";"HOMA";"d1";2;15;TRUE
7;"A2";"LEMA";"d1";0;11;TRUE
7;"A2";"POMA";"d1";10;2;TRUE
7;"A3";"LEMA";"d1";0;7;TRUE
7;"A3";"POMA";"d1";10;1;TRUE
7;"A4";"LEMA";"d1";0;3;TRUE
7;"A4";"MESU";"d1";0;11;TRUE
7;"A4";"POMA";"d1";10;3;TRUE
7;"A4";"SOAS";"d1";1;5;TRUE
7;"A5";"LEMA";"d1";1;7;TRUE
7;"A5";"POMA";"d1";15;2;TRUE
7;"A5";"SOAS";"d1";0;5;TRUE
7;"A6";"LEMA";"d1";0;6;TRUE
7;"A6";"MESU";"d1";0;7;TRUE
7;"A6";"POMA";"d1";10;4;TRUE
7;"A6";"SCLA";"d1";0;1;TRUE
7;"A6";"SOAS";"d1";0;2;TRUE
7;"B1";"LEMA";"d1";0;10;TRUE
7;"B1";"MESU";"d1";0;8;TRUE
7;"B1";"POMA";"d1";10;1;TRUE
7;"B1";"SCLA";"d1";0;11;TRUE
7;"B1";"SOAS";"d1";0;6;TRUE
7;"B2";"LEMA";"d1";0;3;FALSE
7;"B2";"MESU";"d1";0;5;FALSE
7;"B2";"POMA";"d1";7;3;FALSE
7;"B2";"SOAS";"d1";0;7;FALSE
7;"B3";"LEMA";"d1";0;10;FALSE
7;"B3";"POMA";"d1";10;0;FALSE
7;"B4";"LEMA";"d1";0;2;FALSE
7;"B4";"MESU";"d1";0;0;FALSE
7;"B4";"POMA";"d1";7;5;FALSE
7;"B4";"SCLA";"d1";0;5;FALSE
7;"B4";"SOAS";"d1";0;0;FALSE
7;"B5";"LEMA";"d1";2;7;FALSE
7;"B5";"MESU";"d1";0;3;FALSE
7;"B5";"POMA";"d1";5;2;FALSE
7;"B5";"SOAS";"d1";0;4;FALSE
7;"B6";"CHMI";"d1";0;6;TRUE
7;"B6";"HOMA";"d1";0;6;TRUE
7;"B6";"LEMA";"d1";0;3;TRUE
7;"B6";"POMA";"d1";5;3;TRUE
7;"B6";"SOAS";"d1";0;5;TRUE
7;"C1";"LEMA";"d1";0;10;TRUE
7;"C1";"POMA";"d1";2;0;TRUE
7;"C1";"POMO";"d1";1;10;TRUE
7;"C1";"SCLA";"d1";0;9;TRUE
7;"C1";"SOAS";"d1";0;7;TRUE
7;"C2";"LEMA";"d1";0;5;FALSE
7;"C2";"POMA";"d1";10;4;FALSE
7;"C3";"LEMA";"d1";1;3;FALSE
7;"C3";"POMA";"d1";3;0;FALSE
7;"C4";"LEMA";"d1";0;5;FALSE
7;"C4";"POMA";"d1";10;1;FALSE
7;"C4";"POMO";"d1";0;8;FALSE
7;"C4";"SOAS";"d1";1;5;FALSE
7;"C5";"LEMA";"d1";0;10;FALSE
7;"C5";"MESU";"d1";0;4;FALSE
7;"C5";"POMA";"d1";2;1;FALSE
7;"C5";"SOAS";"d1";1;4;FALSE
7;"C6";"LEMA";"d1";0;10;TRUE
7;"C6";"MESU";"d1";0;2;TRUE
7;"C6";"POMA";"d1";5;2;TRUE
7;"C6";"SCLA";"d1";1;1;TRUE
7;"C6";"SOAS";"d1";1;1;TRUE
7;"D1";"LEMA";"d1";0;10;TRUE
7;"D1";"POMA";"d1";10;0;TRUE
7;"D2";"LEMA";"d1";0;5;FALSE
7;"D2";"POMA";"d1";10;1;FALSE
7;"D3";"LEMA";"d1";1;9;FALSE
7;"D3";"POMA";"d1";10;2;FALSE
7;"D3";"POMO";"d1";0;1;FALSE
7;"D3";"SCLA";"d1";0;2;FALSE
7;"D3";"SOAS";"d1";1;5;FALSE
7;"D4";"LEMA";"d1";1;3;FALSE
7;"D4";"POMA";"d1";10;5;FALSE
7;"D4";"SOAS";"d1";1;3;FALSE
7;"D5";"LEMA";"d1";1;3;FALSE
7;"D5";"MESU";"d1";0;2;FALSE
7;"D5";"POMA";"d1";10;0;FALSE
7;"D5";"SOAS";"d1";1;2;FALSE
7;"D6";"LEMA";"d1";0;2;TRUE
7;"D6";"POMA";"d1";10;2;TRUE
7;"D6";"SOAS";"d1";0;5;TRUE
7;"E1";"POMA";"d1";8;0;TRUE
7;"E2";"LEMA";"d1";0;7;FALSE
7;"E2";"POMA";"d1";7;0;FALSE
7;"E3";"LEMA";"d1";2;7;FALSE
7;"E3";"POMA";"d1";10;2;FALSE
7;"E3";"SOAS";"d1";1;3;FALSE
7;"E4";"LEMA";"d1";2;2;FALSE
7;"E4";"MESU";"d1";0;6;FALSE
7;"E4";"POMA";"d1";8;0;FALSE
7;"E4";"SOAS";"d1";0;1;FALSE
7;"E5";"LEMA";"d1";0;5;FALSE
7;"E5";"MESU";"d1";0;5;FALSE
7;"E5";"POMA";"d1";4;3;FALSE
7;"E5";"POMO";"d1";0;12;FALSE
7;"E6";"HOMA";"d1";3;5;TRUE
7;"E6";"LEMA";"d1";0;4;TRUE
7;"E6";"MESU";"d1";0;5;TRUE
7;"E6";"POMA";"d1";10;0;TRUE
7;"E6";"SCLA";"d1";0;6;TRUE
7;"E6";"SOAS";"d1";0;8;TRUE
7;"F1";"LEMA";"d1";0;6;TRUE
7;"F1";"POMA";"d1";10;0;TRUE
7;"F2";"LEMA";"d1";0;6;TRUE
7;"F2";"POMA";"d1";10;0;TRUE
7;"F3";"LEMA";"d1";1;2;TRUE
7;"F3";"POMA";"d1";8;0;TRUE
7;"F4";"LEMA";"d1";0;13;TRUE
7;"F4";"POMA";"d1";10;0;TRUE
7;"F5";"LEMA";"d1";0;1;TRUE
7;"F5";"POMA";"d1";10;0;TRUE
7;"F6";"POMA";"d1";10;0;TRUE
8;"A1";"POMA";"d1";10;0;TRUE
8;"A2";"LEMA";"d1";0;8;TRUE
8;"A2";"POMA";"d1";10;0;TRUE
8;"A3";"LEMA";"d1";0;0;TRUE
8;"A3";"POMA";"d1";10;2;TRUE
8;"A3";"POMO";"d1";0;7;TRUE
8;"A4";"LEMA";"d1";0;0;TRUE
8;"A4";"MESU";"d1";2;20;TRUE
8;"A4";"POMA";"d1";8;0;TRUE
8;"A4";"SOAS";"d1";0;6;TRUE
8;"A5";"LEMA";"d1";0;6;TRUE
8;"A5";"MESU";"d1";0;9;TRUE
8;"A5";"POMA";"d1";8;0;TRUE
8;"A6";"MESU";"d1";0;10;TRUE
8;"A6";"POMA";"d1";6;0;TRUE
8;"B1";"LEMA";"d1";1;4;TRUE
8;"B1";"POMA";"d1";6;0;TRUE
8;"B1";"SOAS";"d1";0;5;TRUE
8;"B2";"LEMA";"d1";0;0;FALSE
8;"B2";"MESU";"d1";1;7;FALSE
8;"B2";"POMA";"d1";8;0;FALSE
8;"B3";"LEMA";"d1";1;0;FALSE
8;"B3";"MESU";"d1";0;5;FALSE
8;"B3";"POMA";"d1";3;0;FALSE
8;"B4";"LEMA";"d1";0;0;FALSE
8;"B4";"MESU";"d1";0;6;FALSE
8;"B4";"POMA";"d1";8;3;FALSE
8;"B4";"POMO";"d1";0;0;FALSE
8;"B4";"SOAS";"d1";0;0;FALSE
8;"B5";"LEMA";"d1";0;3;FALSE
8;"B5";"POMA";"d1";8;0;FALSE
8;"B6";"LEMA";"d1";0;4;TRUE
8;"B6";"POMA";"d1";10;0;TRUE
8;"C1";"LEMA";"d1";0;3;TRUE
8;"C1";"POMA";"d1";10;0;TRUE
8;"C2";"HOMA";"d1";0;0;FALSE
8;"C2";"LEMA";"d1";0;0;FALSE
8;"C2";"POMA";"d1";8;1;FALSE
8;"C2";"SOAS";"d1";1;2;FALSE
8;"C3";"LEMA";"d1";1;0;FALSE
8;"C3";"MESU";"d1";0;6;FALSE
8;"C3";"POMA";"d1";10;0;FALSE
8;"C3";"SCLA";"d1";0;6;FALSE
8;"C3";"SOAS";"d1";0;0;FALSE
8;"C4";"LEMA";"d1";0;0;FALSE
8;"C4";"POMA";"d1";5;4;FALSE
8;"C5";"MESU";"d1";1;5;FALSE
8;"C5";"POMA";"d1";6;0;FALSE
8;"C6";"HOMA";"d1";0;0;TRUE
8;"C6";"LEMA";"d1";0;0;TRUE
8;"C6";"POMA";"d1";10;0;TRUE
8;"D1";"LEMA";"d1";0;1;TRUE
8;"D1";"POMA";"d1";10;1;TRUE
8;"D2";"LEMA";"d1";0;4;FALSE
8;"D2";"POMA";"d1";10;0;FALSE
8;"D2";"SOAS";"d1";0;6;FALSE
8;"D3";"HOMA";"d1";1;4;FALSE
8;"D3";"LEMA";"d1";0;0;FALSE
8;"D3";"POMA";"d1";4;0;FALSE
8;"D4";"HOMA";"d1";0;1;FALSE
8;"D4";"LEMA";"d1";0;3;FALSE
8;"D4";"MESU";"d1";0;4;FALSE
8;"D4";"POMA";"d1";7;0;FALSE
8;"D4";"SOAS";"d1";0;3;FALSE
8;"D5";"LEMA";"d1";0;2;FALSE
8;"D5";"POMA";"d1";8;0;FALSE
8;"D6";"LEMA";"d1";0;5;TRUE
8;"D6";"MESU";"d1";0;2;TRUE
8;"D6";"POMA";"d1";10;1;TRUE
8;"D6";"SOAS";"d1";0;2;TRUE
8;"E1";"LEMA";"d1";0;2;TRUE
8;"E1";"MESU";"d1";0;9;TRUE
8;"E1";"POMA";"d1";10;0;TRUE
8;"E2";"HOMA";"d1";1;0;FALSE
8;"E2";"LEMA";"d1";0;11;FALSE
8;"E2";"POMA";"d1";10;10;FALSE
8;"E2";"SOAS";"d1";0;2;FALSE
8;"E3";"LEMA";"d1";0;4;FALSE
8;"E3";"MESU";"d1";0;22;FALSE
8;"E3";"POMA";"d1";10;6;FALSE
8;"E4";"HOMA";"d1";3;0;FALSE
8;"E4";"LEMA";"d1";1;2;FALSE
8;"E4";"POMA";"d1";8;2;FALSE
8;"E4";"POMO";"d1";0;2;FALSE
8;"E4";"SOAS";"d1";0;8;FALSE
8;"E5";"LEMA";"d1";0;3;FALSE
8;"E5";"MESU";"d1";0;10;FALSE
8;"E5";"POMA";"d1";8;0;FALSE
8;"E5";"POMO";"d1";0;1;FALSE
8;"E6";"LEMA";"d1";0;5;TRUE
8;"E6";"POMA";"d1";7;0;TRUE
8;"F1";"LEMA";"d1";0;10;TRUE
8;"F1";"POMA";"d1";10;0;TRUE
8;"F2";"LEMA";"d1";0;5;TRUE
8;"F2";"POMA";"d1";8;0;TRUE
8;"F3";"HOMA";"d1";0;10;TRUE
8;"F3";"POMA";"d1";5;0;TRUE
8;"F4";"HOMA";"d1";2;8;TRUE
8;"F4";"LEMA";"d1";2;10;TRUE
8;"F4";"POMA";"d1";5;0;TRUE
8;"F4";"POMO";"d1";0;0;TRUE
8;"F5";"LEMA";"d1";0;12;TRUE
8;"F5";"POMA";"d1";10;0;TRUE
8;"F5";"SOAS";"d1";0;6;TRUE
8;"F6";"LEMA";"d1";0;5;TRUE
8;"F6";"POMA";"d1";9;0;TRUE
8;"F6";"SOAS";"d1";0;12;TRUE
9;"A1";"LEMA";"d1";1;10;TRUE
9;"A1";"POMA";"d1";10;3;TRUE
9;"A1";"POMO";"d1";1;13;TRUE
9;"A1";"SOAS";"d1";1;22;TRUE
9;"A2";"LEMA";"d1";2;17;TRUE
9;"A2";"MESU";"d1";0;5;TRUE
9;"A2";"POMA";"d1";10;2;TRUE
9;"A2";"SOAS";"d1";2;9;TRUE
9;"A3";"LEMA";"d1";0;16;TRUE
9;"A3";"MESU";"d1";0;8;TRUE
9;"A3";"POMA";"d1";8;3;TRUE
9;"A3";"POMO";"d1";0;30;TRUE
9;"A3";"SOAS";"d1";0;30;TRUE
9;"A4";"MESU";"d1";0;12;TRUE
9;"A4";"POMA";"d1";6;2;TRUE
9;"A4";"POMO";"d1";1;11;TRUE
9;"A4";"SOAS";"d1";0;16;TRUE
9;"A5";"MESU";"d1";0;20;TRUE
9;"A5";"POMA";"d1";10;1;TRUE
9;"A5";"POMO";"d1";0;21;TRUE
9;"A5";"SOAS";"d1";0;31;TRUE
9;"A6";"LEMA";"d1";1;11;TRUE
9;"A6";"MESU";"d1";1;14;TRUE
9;"A6";"POMA";"d1";10;1;TRUE
9;"A6";"POMO";"d1";5;15;TRUE
9;"A6";"SOAS";"d1";2;3;TRUE
9;"B1";"HOMA";"d1";0;12;TRUE
9;"B1";"LEMA";"d1";1;15;TRUE
9;"B1";"MESU";"d1";0;22;TRUE
9;"B1";"POMA";"d1";8;4;TRUE
9;"B1";"POMO";"d1";2;11;TRUE
9;"B1";"SOAS";"d1";1;25;TRUE
9;"B2";"LEMA";"d1";0;12;FALSE
9;"B2";"POMA";"d1";9;2;FALSE
9;"B2";"POMO";"d1";0;31;FALSE
9;"B2";"SOAS";"d1";0;41;FALSE
9;"B3";"LEMA";"d1";0;5;FALSE
9;"B3";"POMA";"d1";9;3;FALSE
9;"B3";"POMO";"d1";1;26;FALSE
9;"B3";"SOAS";"d1";1;32;FALSE
9;"B4";"LEMA";"d1";0;14;FALSE
9;"B4";"MESU";"d1";0;10;FALSE
9;"B4";"POMA";"d1";10;1;FALSE
9;"B4";"POMO";"d1";0;20;FALSE
9;"B4";"SOAS";"d1";2;18;FALSE
9;"B5";"LEMA";"d1";1;11;FALSE
9;"B5";"MESU";"d1";0;6;FALSE
9;"B5";"POMA";"d1";10;0;FALSE
9;"B5";"POMO";"d1";0;11;FALSE
9;"B5";"SOAS";"d1";1;30;FALSE
9;"B6";"LEMA";"d1";0;12;TRUE
9;"B6";"MESU";"d1";0;0;TRUE
9;"B6";"POMA";"d1";10;1;TRUE
9;"B6";"POMO";"d1";1;27;TRUE
9;"B6";"SOAS";"d1";1;31;TRUE
9;"C1";"HOMA";"d1";10;16;TRUE
9;"C1";"LEMA";"d1";0;10;TRUE
9;"C1";"POMA";"d1";10;10;TRUE
9;"C1";"POMO";"d1";0;27;TRUE
9;"C1";"SOAS";"d1";0;26;TRUE
9;"C2";"HOMA";"d1";5;20;FALSE
9;"C2";"LEMA";"d1";0;15;FALSE
9;"C2";"MESU";"d1";0;12;FALSE
9;"C2";"POMA";"d1";8;3;FALSE
9;"C2";"POMO";"d1";0;20;FALSE
9;"C2";"SOAS";"d1";1;1;FALSE
9;"C3";"HOMA";"d1";5;20;FALSE
9;"C3";"LEMA";"d1";0;7;FALSE
9;"C3";"POMA";"d1";8;3;FALSE
9;"C3";"POMO";"d1";0;21;FALSE
9;"C4";"LEMA";"d1";0;11;FALSE
9;"C4";"POMA";"d1";8;2;FALSE
9;"C4";"POMO";"d1";0;31;FALSE
9;"C4";"SOAS";"d1";0;0;FALSE
9;"C5";"LEMA";"d1";1;11;FALSE
9;"C5";"MESU";"d1";0;12;FALSE
9;"C5";"POMA";"d1";10;3;FALSE
9;"C5";"POMO";"d1";0;32;FALSE
9;"C5";"SOAS";"d1";0;31;FALSE
9;"C6";"LEMA";"d1";0;10;TRUE
9;"C6";"MESU";"d1";0;11;TRUE
9;"C6";"POMA";"d1";5;2;TRUE
9;"C6";"POMO";"d1";1;6;TRUE
9;"C6";"SOAS";"d1";2;34;TRUE
9;"D1";"HOMA";"d1";15;5;TRUE
9;"D1";"LEMA";"d1";0;25;TRUE
9;"D1";"POMA";"d1";8;11;TRUE
9;"D1";"POMO";"d1";0;30;TRUE
9;"D2";"HOMA";"d1";20;5;FALSE
9;"D2";"POMA";"d1";5;8;FALSE
9;"D2";"POMO";"d1";0;10;FALSE
9;"D3";"HOMA";"d1";15;15;FALSE
9;"D3";"POMA";"d1";5;11;FALSE
9;"D3";"POMO";"d1";0;5;FALSE
9;"D4";"HOMA";"d1";5;22;FALSE
9;"D4";"LEMA";"d1";1;5;FALSE
9;"D4";"MESU";"d1";0;0;FALSE
9;"D4";"POMA";"d1";8;2;FALSE
9;"D4";"POMO";"d1";0;21;FALSE
9;"D4";"SOAS";"d1";0;12;FALSE
9;"D5";"LEMA";"d1";0;5;FALSE
9;"D5";"MESU";"d1";0;21;FALSE
9;"D5";"POMA";"d1";10;4;FALSE
9;"D5";"POMO";"d1";0;12;FALSE
9;"D5";"SOAS";"d1";0;13;FALSE
9;"D6";"LEMA";"d1";0;20;TRUE
9;"D6";"POMA";"d1";10;1;TRUE
9;"D6";"POMO";"d1";0;25;TRUE
9;"D6";"SOAS";"d1";1;20;TRUE
9;"E1";"HOMA";"d1";15;20;TRUE
9;"E1";"POMA";"d1";5;20;TRUE
9;"E2";"HOMA";"d1";5;20;FALSE
9;"E2";"LEMA";"d1";0;15;FALSE
9;"E2";"POMA";"d1";3;15;FALSE
9;"E3";"HOMA";"d1";15;2;FALSE
9;"E3";"POMA";"d1";4;20;FALSE
9;"E4";"HOMA";"d1";15;5;FALSE
9;"E4";"LEMA";"d1";0;10;FALSE
9;"E4";"POMA";"d1";8;2;FALSE
9;"E4";"POMO";"d1";0;10;FALSE
9;"E5";"HOMA";"d1";3;20;FALSE
9;"E5";"LEMA";"d1";0;18;FALSE
9;"E5";"POMA";"d1";8;2;FALSE
9;"E5";"POMO";"d1";0;22;FALSE
9;"E6";"HOMA";"d1";0;10;TRUE
9;"E6";"LEMA";"d1";0;16;TRUE
9;"E6";"POMA";"d1";10;2;TRUE
9;"E6";"POMO";"d1";0;11;TRUE
9;"E6";"SOAS";"d1";1;20;TRUE
9;"F1";"HOMA";"d1";10;20;TRUE
9;"F1";"POMA";"d1";0;10;TRUE
9;"F2";"HOMA";"d1";5;10;TRUE
9;"F2";"POMA";"d1";2;0;TRUE
9;"F3";"HOMA";"d1";15;2;TRUE
9;"F4";"HOMA";"d1";5;5;TRUE
9;"F4";"POMO";"d1";0;20;TRUE
9;"F5";"HOMA";"d1";15;10;TRUE
9;"F5";"POMA";"d1";2;15;TRUE
9;"F5";"POMO";"d1";0;26;TRUE
9;"F6";"HOMA";"d1";10;20;TRUE
9;"F6";"POMA";"d1";2;11;TRUE
9;"F6";"POMO";"d1";0;20;TRUE
1;"A1";"HOMA";"d2";340;12;TRUE
1;"A1";"LEMA";"d2";12;340;TRUE
1;"A2";"HOMA";"d2";380;20;TRUE
1;"A2";"LEMA";"d2";20;380;TRUE
1;"A3";"HOMA";"d2";390;25;TRUE
1;"A3";"LEMA";"d2";25;390;TRUE
1;"A4";"HOMA";"d2";400;15;TRUE
1;"A4";"LEMA";"d2";15;400;TRUE
1;"A5";"HOMA";"d2";370;30;TRUE
1;"A5";"LEMA";"d2";30;370;TRUE
1;"A6";"HOMA";"d2";360;6;TRUE
1;"A6";"LEMA";"d2";6;360;TRUE
1;"B1";"HOMA";"d2";380;10;TRUE
1;"B1";"LEMA";"d2";10;380;TRUE
1;"B2";"HOMA";"d2";350;30;FALSE
1;"B2";"LEMA";"d2";30;350;FALSE
1;"B3";"HOMA";"d2";370;20;FALSE
1;"B3";"LEMA";"d2";20;370;FALSE
1;"B4";"HOMA";"d2";350;25;FALSE
1;"B4";"LEMA";"d2";25;350;FALSE
1;"B5";"HOMA";"d2";370;30;FALSE
1;"B5";"LEMA";"d2";30;370;FALSE
1;"B6";"HOMA";"d2";350;20;TRUE
1;"B6";"LEMA";"d2";20;350;TRUE
1;"C1";"HOMA";"d2";350;12;TRUE
1;"C1";"LEMA";"d2";12;350;TRUE
1;"C2";"HOMA";"d2";390;25;FALSE
1;"C2";"LEMA";"d2";25;390;FALSE
1;"C3";"HOMA";"d2";370;11;FALSE
1;"C3";"LEMA";"d2";11;370;FALSE
1;"C4";"HOMA";"d2";380;25;FALSE
1;"C4";"LEMA";"d2";25;380;FALSE
1;"C5";"HOMA";"d2";180;15;FALSE
1;"C5";"LEMA";"d2";15;180;FALSE
1;"C6";"HOMA";"d2";400;42;TRUE
1;"C6";"LEMA";"d2";40;402;TRUE
1;"C6";"POMA";"d2";2;440;TRUE
1;"D1";"HOMA";"d2";300;25;TRUE
1;"D1";"LEMA";"d2";25;300;TRUE
1;"D2";"HOMA";"d2";340;35;FALSE
1;"D2";"LEMA";"d2";35;340;FALSE
1;"D3";"HOMA";"d2";340;50;FALSE
1;"D3";"LEMA";"d2";50;340;FALSE
1;"D4";"HOMA";"d2";400;40;FALSE
1;"D4";"LEMA";"d2";40;400;FALSE
1;"D5";"HOMA";"d2";340;19;FALSE
1;"D5";"LEMA";"d2";15;344;FALSE
1;"D5";"MEEL";"d2";2;357;FALSE
1;"D5";"MEEL";"d2";2;357;FALSE
1;"D5";"MEEL";"d2";2;357;FALSE
1;"D5";"MEEL";"d2";2;357;FALSE
1;"D5";"MESU";"d2";2;357;FALSE
1;"D6";"HOMA";"d2";390;35;TRUE
1;"D6";"LEMA";"d2";35;390;TRUE
1;"E1";"HOMA";"d2";290;30;TRUE
1;"E1";"LEMA";"d2";30;290;TRUE
1;"E2";"HOMA";"d2";350;40;FALSE
1;"E2";"LEMA";"d2";40;350;FALSE
1;"E3";"HOMA";"d2";350;30;FALSE
1;"E3";"LEMA";"d2";30;350;FALSE
1;"E4";"HOMA";"d2";360;35;FALSE
1;"E4";"LEMA";"d2";30;365;FALSE
1;"E4";"MESU";"d2";5;390;FALSE
1;"E5";"HOMA";"d2";300;53;FALSE
1;"E5";"LEMA";"d2";50;303;FALSE
1;"E5";"MESU";"d2";3;350;FALSE
1;"E6";"HOMA";"d2";340;30;TRUE
1;"E6";"LEMA";"d2";30;340;TRUE
1;"F1";"HOMA";"d2";380;18;TRUE
1;"F1";"LEMA";"d2";15;383;TRUE
1;"F1";"MESU";"d2";3;395;TRUE
1;"F2";"HOMA";"d2";380;20;TRUE
1;"F2";"LEMA";"d2";20;380;TRUE
1;"F3";"HOMA";"d2";350;25;TRUE
1;"F3";"LEMA";"d2";25;350;TRUE
1;"F4";"HOMA";"d2";200;70;TRUE
1;"F4";"LEMA";"d2";30;240;TRUE
1;"F4";"MESU";"d2";40;230;TRUE
1;"F5";"HOMA";"d2";250;41;TRUE
1;"F5";"LEMA";"d2";35;256;TRUE
1;"F5";"MESU";"d2";6;285;TRUE
1;"F6";"HOMA";"d2";380;22;TRUE
1;"F6";"LEMA";"d2";20;382;TRUE
1;"F6";"MESU";"d2";2;400;TRUE
2;"A1";"HOMA";"d2";200;30;TRUE
2;"A1";"LEMA";"d2";30;200;TRUE
2;"A2";"HOMA";"d2";300;30;TRUE
2;"A2";"LEMA";"d2";30;300;TRUE
2;"A3";"HOMA";"d2";350;12;TRUE
2;"A3";"LEMA";"d2";12;350;TRUE
2;"A4";"HOMA";"d2";300;46;TRUE
2;"A4";"LEMA";"d2";40;306;TRUE
2;"A4";"MESU";"d2";6;340;TRUE
2;"A5";"HOMA";"d2";375;53;TRUE
2;"A5";"LEMA";"d2";50;378;TRUE
2;"A5";"MESU";"d2";3;425;TRUE
2;"A6";"HOMA";"d2";360;48;TRUE
2;"A6";"LEMA";"d2";40;368;TRUE
2;"A6";"MESU";"d2";8;400;TRUE
2;"B1";"HOMA";"d2";190;40;TRUE
2;"B1";"LEMA";"d2";10;220;TRUE
2;"B1";"MESU";"d2";30;200;TRUE
2;"B2";"HOMA";"d2";240;50;FALSE
2;"B2";"LEMA";"d2";25;265;FALSE
2;"B2";"MESU";"d2";25;265;FALSE
2;"B3";"HOMA";"d2";350;30;FALSE
2;"B3";"LEMA";"d2";30;350;FALSE
2;"B4";"HOMA";"d2";200;45;FALSE
2;"B4";"LEMA";"d2";30;215;FALSE
2;"B4";"MESU";"d2";15;230;FALSE
2;"B5";"HOMA";"d2";380;22;FALSE
2;"B5";"LEMA";"d2";20;382;FALSE
2;"B5";"MESU";"d2";2;400;FALSE
2;"B6";"HOMA";"d2";380;30;TRUE
2;"B6";"LEMA";"d2";25;385;TRUE
2;"B6";"POMA";"d2";5;405;TRUE
2;"C1";"HOMA";"d2";300;13;TRUE
2;"C1";"LEMA";"d2";10;303;TRUE
2;"C1";"MESU";"d2";3;310;TRUE
2;"C2";"HOMA";"d2";350;15;FALSE
2;"C2";"LEMA";"d2";15;350;FALSE
2;"C3";"HOMA";"d2";275;20;FALSE
2;"C3";"LEMA";"d2";20;275;FALSE
2;"C4";"HOMA";"d2";360;42;FALSE
2;"C4";"LEMA";"d2";40;362;FALSE
2;"C4";"MESU";"d2";2;400;FALSE
2;"C5";"HOMA";"d2";290;50;FALSE
2;"C5";"LEMA";"d2";30;310;FALSE
2;"C5";"MESU";"d2";20;320;FALSE
2;"C6";"HOMA";"d2";330;33;TRUE
2;"C6";"LEMA";"d2";25;338;TRUE
2;"C6";"POMA";"d2";8;355;TRUE
2;"D1";"HOMA";"d2";300;32;TRUE
2;"D1";"LEMA";"d2";20;312;TRUE
2;"D1";"MESU";"d2";12;320;TRUE
2;"D2";"HOMA";"d2";350;39;FALSE
2;"D2";"LEMA";"d2";30;359;FALSE
2;"D2";"MESU";"d2";9;380;FALSE
2;"D3";"HOMA";"d2";275;50;FALSE
2;"D3";"LEMA";"d2";30;295;FALSE
2;"D3";"MESU";"d2";20;305;FALSE
2;"D4";"HOMA";"d2";170;54;FALSE
2;"D4";"LEMA";"d2";4;220;FALSE
2;"D4";"MESU";"d2";50;174;FALSE
2;"D5";"HOMA";"d2";150;115;FALSE
2;"D5";"LEMA";"d2";15;250;FALSE
2;"D5";"MESU";"d2";100;165;FALSE
2;"D6";"HOMA";"d2";200;27;TRUE
2;"D6";"LEMA";"d2";25;202;TRUE
2;"D6";"POMA";"d2";2;225;TRUE
2;"E1";"HOMA";"d2";170;28;TRUE
2;"E1";"LEMA";"d2";20;178;TRUE
2;"E1";"MESU";"d2";8;190;TRUE
2;"E2";"HOMA";"d2";270;60;FALSE
