"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
1;6;2;"B4";15;"LEMA";93;50,3333333333333;18;20;35;31;20;"2_B4_LEMA_Beetle";0;15;0;0;0;"g";8;8;"g";8;1
1;6;2;"B5";12;"LEMA";80;63;3;9;35;32,5;9;"2_B5_LEMA_Beetle";0;12;0;0;0;"g";0;0;"g";0;2
1;6;2;"C2";4;"LEMA";55;80;19;13;36,5;28;13;"2_C2_LEMA_Beetle";0;4;0;0;0;"g";7;7;"g";7;1
1;6;2;"C3";5;"LEMA";50;105,5;4;17;36,5;29,5;17;"2_C3_LEMA_Beetle";0;5;0;0;0;"g";0;0;"g";0;2
1;6;2;"C4";4;"LEMA";114;40;10;18;36,5;31;18;"2_C4_LEMA_Beetle";0;4;0;0;0;"g";10;10;"g";10;1
1;6;2;"C5";6;"LEMA";125;111;6;7;36,5;32,5;7;"2_C5_LEMA_Beetle";0;6;0;0;0;"g";1;1;"g";1;2
1;6;2;"D2";6;"LEMA";53;48;9;0;38;28;0;"2_D2_LEMA_Beetle";0;6;0;0;0;"g";1;1;"g";1;2
1;6;2;"D3";4;"LEMA";47;32;12;0;38;29,5;0;"2_D3_LEMA_Beetle";0;4;0;0;0;"g";0;0;"g";0;5
1;6;2;"D4";4;"LEMA";53;29;6;0;38;31;0;"2_D4_LEMA_Beetle";0;4;0;0;0;"g";3;3;"g";3;5
1;6;2;"D5";4;"LEMA";53;57;10;0;38;32,5;0;"2_D5_LEMA_Beetle";0;4;0;0;0;"g";4;4;"g";4;4
1;6;2;"E2";8;"LEMA";61;110;14;0;39,5;28;0;"2_E2_LEMA_Beetle";0;8;0;0;0;"g";1;1;"g";1;0
1;6;2;"E3";6;"LEMA";46;155;6;0;39,5;29,5;0;"2_E3_LEMA_Beetle";0;6;0;0;0;"g";1;1;"g";1;1
1;6;2;"E4";8;"LEMA";77;18;13;0;39,5;31;0;"2_E4_LEMA_Beetle";0;8;0;0;0;"g";11;11;"g";11;0
1;6;2;"E5";6;"LEMA";41;45,5;14;0;39,5;32,5;0;"2_E5_LEMA_Beetle";0;6;0;0;0;"g";8;8;"g";8;0
1;6;3;"B2";2;"LEMA";8;58;3;6;80;56;6;"3_B2_LEMA_Beetle";0;2;0;0;0;"g";9;9;"g";9;1
1;6;3;"B3";2;"LEMA";10;52,5;14;2;80;57,5;2;"3_B3_LEMA_Beetle";0;2;0;0;0;"g";3;3;"g";3;0
1;6;3;"B5";2;"LEMA";28;59,3333333333333;5;3;80;60,5;3;"3_B5_LEMA_Beetle";0;2;0;0;0;"g";9;9;"g";9;0
1;6;3;"C2";3;"LEMA";14;53;2;NA;81,5;56;0;"3_C2_LEMA_Beetle";0;3;0;0;0;"g";5;5;"g";5;1
1;6;3;"C3";5;"LEMA";11;42;15;NA;81,5;57,5;0;"3_C3_LEMA_Beetle";0;5;0;0;0;"g";3;3;"g";3;0
1;6;3;"C4";5;"LEMA";10;40;1;NA;81,5;59;0;"3_C4_LEMA_Beetle";0;5;0;0;0;"g";8;8;"g";8;0
1;6;3;"C5";1;"LEMA";39;58;10;NA;81,5;60,5;0;"3_C5_LEMA_Beetle";0;1;0;0;0;"g";4;4;"g";4;1
1;6;3;"D2";3;"LEMA";8;58;18;6;83;56;6;"3_D2_LEMA_Beetle";0;3;0;0;0;"g";1;1;"g";1;0
1;6;3;"D3";4;"LEMA";10;58;6,5;3;83;57,5;3;"3_D3_LEMA_Beetle";0;4;0;0;0;"g";7;7;"g";7;0
1;6;3;"D5";2;"LEMA";36;35;4;13;83;60,5;13;"3_D5_LEMA_Beetle";0;2;0;0;0;"g";4;4;"g";4;2
1;6;3;"D5";2;"LEMA";36;35;4;13;83;60,5;13;"3_D5_LEMA_Fly";0;0;0;2;0;"g";4;4;"g";4;2
1;6;3;"E2";4;"LEMA";9;58;2;14;84,5;56;14;"3_E2_LEMA_Beetle";0;4;0;0;0;"g";1;1;"g";1;0
1;6;3;"E2";1;"LEMA";9;58;2;14;84,5;56;14;"3_E2_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;0
1;6;3;"E3";2;"LEMA";26;46;16;23;84,5;57,5;23;"3_E3_LEMA_Beetle";0;2;0;0;0;"g";0;0;"g";0;1
1;6;3;"E3";1;"LEMA";26;46;16;23;84,5;57,5;23;"3_E3_LEMA_Fly";0;0;0;1;0;"g";0;0;"g";0;1
1;6;3;"E4";3;"LEMA";37;58;9;15;84,5;59;15;"3_E4_LEMA_Beetle";0;3;0;0;0;"g";4;4;"g";4;2
1;6;3;"E5";2;"LEMA";53;67,5;6;5;84,5;60,5;5;"3_E5_LEMA_Beetle";0;2;0;0;0;"g";11;11;"g";11;1
1;6;5;"B4";1;"LEMA";12;58;2;15;124;157;15;"5_B4_LEMA_Beetle";0;1;0;0;0;"g";7;7;"g";7;0
1;6;5;"B5";3;"LEMA";3;58;1;2;124;158,5;2;"5_B5_LEMA_Beetle";0;3;0;0;0;"g";5;5;"g";5;0
1;6;5;"C2";1;"LEMA";9;51;1;5;125,5;154;5;"5_C2_LEMA_Beetle";0;1;0;0;0;"g";15;15;"g";15;0
1;6;5;"C4";3;"LEMA";8;39;4;6;125,5;157;6;"5_C4_LEMA_Beetle";0;3;0;0;0;"g";5;5;"g";5;0
1;6;5;"D2";4;"LEMA";7;58;1;9;127;154;9;"5_D2_LEMA_Beetle";0;4;0;0;0;"g";8;8;"g";8;0
1;6;5;"D5";2;"LEMA";9;58;1;11;127;158,5;11;"5_D5_LEMA_Beetle";0;2;0;0;0;"g";8;8;"g";8;0
1;6;7;"B2";2;"LEMA";28;58;6;1;235;289;1;"7_B2_LEMA_Beetle";0;2;0;0;0;"g";2;2;"g";2;3
1;6;7;"B3";1;"LEMA";20;58;5;0;235;290,5;0;"7_B3_LEMA_Beetle";0;1;0;0;0;"g";5;5;"g";5;3
1;6;7;"B4";2;"LEMA";42;73;7;0;235;292;0;"7_B4_LEMA_Beetle";0;2;0;0;0;"g";2;2;"g";2;3
1;6;7;"B5";3;"LEMA";7;13;3;0;235;293,5;0;"7_B5_LEMA_Beetle";0;3;0;0;0;"g";1;1;"g";1;3
1;6;7;"C2";1;"LEMA";28;50;5;3;236,5;289;3;"7_C2_LEMA_Beetle";0;1;0;0;0;"g";4;4;"g";4;2
1;6;7;"C3";1;"LEMA";24;58;2;2;236,5;290,5;2;"7_C3_LEMA_Beetle";0;1;0;0;0;"g";5;5;"g";5;2
1;6;7;"C4";3;"LEMA";36;58;2;3;236,5;292;3;"7_C4_LEMA_Beetle";0;3;0;0;0;"g";4;4;"g";4;5
1;6;7;"C5";1;"LEMA";48;49;1;0;236,5;293,5;0;"7_C5_LEMA_Beetle";0;1;0;0;0;"g";5;5;"g";5;3
1;6;7;"D5";1;"LEMA";72;58;3;1;238;293,5;1;"7_D5_LEMA_Beetle";0;1;0;0;0;"g";13;13;"g";13;0
1;6;7;"E2";6;"LEMA";32;58;6;3;239,5;289;3;"7_E2_LEMA_Beetle";0;6;0;0;0;"g";7;7;"g";7;1
1;6;7;"E4";3;"LEMA";52;58;3;0;239,5;292;0;"7_E4_LEMA_Beetle";0;3;0;0;0;"g";3;3;"g";3;1
1;6;7;"E5";1;"LEMA";52;58;2;0;239,5;293,5;0;"7_E5_LEMA_Beetle";0;1;0;0;0;"g";0;0;"g";0;4
1;6;8;"B2";5;"LEMA";40;58;5;0;274;270;0;"8_B2_LEMA_Beetle";0;5;0;0;0;"g";3;3;"g";3;2
1;6;8;"B3";2;"LEMA";72;48;4;0;274;271,5;0;"8_B3_LEMA_Beetle";0;2;0;0;0;"g";4;4;"g";4;0
1;6;8;"B4";4;"LEMA";31;58;4;0;274;273;0;"8_B4_LEMA_Beetle";0;4;0;0;0;"g";5;5;"g";5;0
1;6;8;"B5";2;"LEMA";7;58;2;0;274;274,5;0;"8_B5_LEMA_Beetle";0;2;0;0;0;"g";17;17;"g";17;0
1;6;8;"C2";1;"LEMA";31;58;4;0;275,5;270;0;"8_C2_LEMA_Beetle";0;1;0;0;0;"g";8;8;"g";8;0
1;6;8;"C3";1;"LEMA";24;58;3;0;275,5;271,5;0;"8_C3_LEMA_Beetle";0;1;0;0;0;"g";3;3;"g";3;0
1;6;8;"C4";4;"LEMA";42;58;1;0;275,5;273;0;"8_C4_LEMA_Beetle";0;4;0;0;0;"g";5;5;"g";5;5
1;6;8;"C5";3;"LEMA";14;58;2;0;275,5;274,5;0;"8_C5_LEMA_Beetle";0;3;0;0;0;"g";8;8;"g";8;0
1;6;8;"D2";1;"LEMA";38;58;4;0;277;270;0;"8_D2_LEMA_Beetle";0;1;0;0;0;"g";1;1;"g";1;2
1;6;8;"D4";2;"LEMA";21;58;7;0;277;273;0;"8_D4_LEMA_Beetle";0;2;0;0;0;"g";6;6;"g";6;0
1;6;8;"D5";1;"LEMA";25;58;5;0;277;274,5;0;"8_D5_LEMA_Beetle";0;1;0;0;0;"g";11;11;"g";11;0
1;6;8;"D5";1;"PUPA";42;3;9;76;277;274,5;76;"8_D5_PUPA_Beetle";0;1;0;0;0;"g";2;2;"g";2;0
1;6;8;"E3";1;"LEMA";19;58;4;0;278,5;271,5;0;"8_E3_LEMA_Beetle";0;1;0;0;0;"g";7;7;"g";7;0
1;6;8;"E4";3;"LEMA";26;58;3;0;278,5;273;0;"8_E4_LEMA_Beetle";0;3;0;0;0;"g";4;4;"g";4;2
1;6;8;"E5";1;"LEMA";17;58;11;0;278,5;274,5;0;"8_E5_LEMA_Beetle";0;1;0;0;0;"g";7;7;"g";7;0
1;6;8;"E5";3;"LEMA";17;58;11;0;278,5;274,5;0;"8_E5_LEMA_Fly";0;0;0;3;0;"g";7;7;"g";7;0
1;6;9;"B2";4;"LEMA";10;58;12;6;314;286;6;"9_B2_LEMA_Beetle";0;4;0;0;0;"g";4;4;"g";4;0
1;6;9;"B3";3;"LEMA";6;58;15;9;314;287,5;9;"9_B3_LEMA_Beetle";0;3;0;0;0;"g";0;0;"g";0;0
1;6;9;"B4";1;"CHMI";1;14;5;0;314;289;0;"9_B4_CHMI_Beetle";0;1;0;0;0;"g";1;1;"g";1;0
1;6;9;"B4";8;"LEMA";9;58;4;7;314;289;7;"9_B4_LEMA_Beetle";0;8;0;0;0;"g";4;4;"g";4;0
1;6;9;"C2";4;"LEMA";17;58;8;2;315,5;286;2;"9_C2_LEMA_Beetle";0;4;0;0;0;"g";3;3;"g";3;0
1;6;9;"C3";4;"LEMA";7;58;5;0;315,5;287,5;0;"9_C3_LEMA_Beetle";0;4;0;0;0;"g";5;5;"g";5;0
1;6;9;"C4";6;"LEMA";12;58;7;4;315,5;289;4;"9_C4_LEMA_Beetle";0;6;0;0;0;"g";1;1;"g";1;0
1;6;9;"D2";4;"LEMA";9;30;9;0;317;286;0;"9_D2_LEMA_Beetle";0;4;0;0;0;"g";4;4;"g";4;0
1;6;9;"D3";6;"LEMA";4;58;4;0;317;287,5;0;"9_D3_LEMA_Beetle";0;6;0;0;0;"g";4;4;"g";4;0
1;6;9;"D5";1;"LEMA";8;48;15;6;317;290,5;6;"9_D5_LEMA_Beetle";0;1;0;0;0;"g";1;1;"g";1;0
1;6;9;"E3";2;"LEMA";3;58;3;0;318,5;287,5;0;"9_E3_LEMA_Beetle";0;2;0;0;0;"g";3;3;"g";3;0
1;6;9;"E4";2;"LEMA";7;58;10;0;318,5;289;0;"9_E4_LEMA_Beetle";0;2;0;0;0;"g";0;0;"g";0;0
1;6;9;"E5";3;"LEMA";3;58;5;1;318,5;290,5;1;"9_E5_LEMA_Beetle";0;3;0;0;0;"g";2;2;"g";2;0
5;3;1;"B4";1;"CHFU";4;32;19;7;2;5;7;"1_B4_CHFU_Fly";0;0;0;1;0;"g";4;4;"g";4;0
5;3;1;"E3";3;"CHFU";1;25;1;4;6,5;3,5;4;"1_E3_CHFU_Fly";0;0;0;3;0;"g";4;4;"g";4;0
5;3;2;"B2";2;"CHFU";4;32;2;4;35;28;4;"2_B2_CHFU_Fly";0;0;0;2;0;"g";3;3;"g";3;2
5;3;2;"B3";1;"CHFU";1;21;6;7;35;29,5;7;"2_B3_CHFU_Fly";0;0;0;1;0;"g";17;17;"g";17;0
5;3;2;"C2";2;"CHFU";7;32;2;11;36,5;28;11;"2_C2_CHFU_Fly";0;0;0;2;0;"g";4;4;"g";4;0
5;3;2;"D4";1;"CHFU";1;101;2;5;38;31;5;"2_D4_CHFU_Fly";0;0;0;1;0;"g";9;9;"g";9;0
5;3;2;"E3";1;"CHFU";1;32;12;8;39,5;29,5;8;"2_E3_CHFU_Fly";0;0;0;1;0;"g";3;3;"g";3;0
5;3;3;"C3";1;"CHFU";14;13;33;10;81,5;57,5;10;"3_C3_CHFU_Fly";0;0;0;1;0;"g";6;6;"g";6;1
5;3;3;"D4";1;"CHFU";3;32;13;6;83;59;6;"3_D4_CHFU_Fly";0;0;0;1;0;"g";6;6;"g";6;0
5;3;7;"B2";2;"LEMA";28;58;6;2;235;289;2;"7_B2_LEMA_Bee";2;0;0;0;0;"g";2;2;"g";2;3
5;3;7;"B3";10;"LEMA";20;58;5;2;235;290,5;2;"7_B3_LEMA_Bee";10;0;0;0;0;"g";5;5;"g";5;3
5;3;7;"B4";3;"LEMA";42;73;7;0;235;292;0;"7_B4_LEMA_Bee";3;0;0;0;0;"g";2;2;"g";2;3
5;3;7;"B5";10;"LEMA";7;13;3;0;235;293,5;0;"7_B5_LEMA_Bee";10;0;0;0;0;"g";1;1;"g";1;3
5;3;7;"C2";2;"LEMA";28;50;5;1;236,5;289;1;"7_C2_LEMA_Bee";2;0;0;0;0;"g";4;4;"g";4;2
5;3;7;"D5";3;"LEMA";72;58;3;2;238;293,5;2;"7_D5_LEMA_Bee";3;0;0;0;0;"g";13;13;"g";13;0
5;3;8;"B2";1;"CHFU";12;79;5;35;274;270;35;"8_B2_CHFU_Fly";0;0;0;1;0;"g";5;5;"g";5;1
5;3;8;"B5";1;"CHFU";8;16;1;8;274;274,5;8;"8_B5_CHFU_Fly";0;0;0;1;0;"g";21;21;"g";21;0
5;3;8;"C2";3;"CHFU";18;38;6;18;275,5;270;18;"8_C2_CHFU_Fly";0;0;0;3;0;"g";5;5;"g";5;3
5;3;8;"C3";2;"CHFU";4;7,5;4;3;275,5;271,5;3;"8_C3_CHFU_Fly";0;0;0;2;0;"g";8;8;"g";8;2
5;3;8;"C4";1;"CHFU";3;13;1;0;275,5;273;0;"8_C4_CHFU_Beetle";0;1;0;0;0;"g";9;9;"g";9;0
5;3;8;"C5";2;"CHFU";11;15;4;16;275,5;274,5;16;"8_C5_CHFU_Fly";0;0;0;2;0;"g";4;4;"g";4;2
5;3;8;"D3";1;"CHFU";5;10;1;8;277;271,5;8;"8_D3_CHFU_Fly";0;0;0;1;0;"g";14;14;"g";14;0
5;3;8;"D4";1;"CHFU";12;9;1;3;277;273;3;"8_D4_CHFU_Fly";0;0;0;1;0;"g";11;11;"g";11;0
5;3;8;"D5";2;"LEMA";25;58;5;0;277;274,5;0;"8_D5_LEMA_Bee";2;0;0;0;0;"g";11;11;"g";11;0
5;3;8;"D5";1;"CHFU";14;22,5;5;13;277;274,5;13;"8_D5_CHFU_Fly";0;0;0;1;0;"g";12;12;"g";12;0
5;3;8;"E3";1;"CHFU";17;32;9;13;278,5;271,5;13;"8_E3_CHFU_Fly";0;0;0;1;0;"g";3;3;"g";3;0
5;3;8;"E5";2;"LEMA";17;58;11;0;278,5;274,5;0;"8_E5_LEMA_Bee";2;0;0;0;0;"g";7;7;"g";7;0
5;3;9;"B2";2;"CHFU";4;28;2;30;314;286;30;"9_B2_CHFU_Beetle";0;2;0;0;0;"g";5;5;"g";5;0
5;3;9;"B2";1;"CHFU";4;28;2;30;314;286;30;"9_B2_CHFU_Fly";0;0;0;1;0;"g";5;5;"g";5;0
5;3;9;"B3";1;"CHFU";1;32;1;21;314;287,5;21;"9_B3_CHFU_Beetle";0;1;0;0;0;"g";2;2;"g";2;0
5;3;9;"C2";4;"CHFU";14;58;8;30;315,5;286;30;"9_C2_CHFU_Beetle";0;4;0;0;0;"g";6;6;"g";6;0
5;3;9;"C3";3;"CHFU";17;31;2;36;315,5;287,5;36;"9_C3_CHFU_Beetle";0;3;0;0;0;"g";3;3;"g";3;0
5;3;9;"C4";1;"CHFU";7;32;1;25;315,5;289;25;"9_C4_CHFU_Beetle";0;1;0;0;0;"g";1;1;"g";1;0
5;3;9;"C5";2;"CHFU";5;40,5;3;26;315,5;290,5;26;"9_C5_CHFU_Beetle";0;2;0;0;0;"g";10;10;"g";10;0
5;3;9;"D2";1;"CHFU";19;9,5;6;80;317;286;80;"9_D2_CHFU_Beetle";0;1;0;0;0;"g";2;2;"g";2;0
5;3;9;"D2";1;"CHFU";19;9,5;6;80;317;286;80;"9_D2_CHFU_Fly";0;0;0;1;0;"g";2;2;"g";2;0
5;3;9;"D3";2;"CHFU";35;79,5;10;100;317;287,5;100;"9_D3_CHFU_Fly";0;0;0;2;0;"g";0;0;"g";0;0
5;3;9;"D5";1;"CHFU";10;25;2;11;317;290,5;11;"9_D5_CHFU_Fly";0;0;0;1;0;"g";1;1;"g";1;0
5;3;9;"E2";1;"CHFU";4;16;1;50;318,5;286;50;"9_E2_CHFU_Beetle";0;1;0;0;0;"g";3;3;"g";3;2
5;3;9;"E3";3;"CHFU";23;20;12;70;318,5;287,5;70;"9_E3_CHFU_Beetle";0;3;0;0;0;"g";2;2;"g";2;3
5;3;9;"E4";3;"CHFU";17;56;8;80;318,5;289;80;"9_E4_CHFU_Beetle";0;3;0;0;0;"g";3;3;"g";3;1
5;3;9;"E4";1;"CHFU";17;56;8;80;318,5;289;80;"9_E4_CHFU_Fly";0;0;0;1;0;"g";3;3;"g";3;1
5;3;9;"E5";1;"CHFU";13;42;6;40;318,5;290,5;40;"9_E5_CHFU_Beetle";0;1;0;0;0;"g";3;3;"g";3;0
5;5;2;"E2";1;"LEMA";61;110;14;NA;39,5;28;0;"2_E2_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;0
5;5;2;"E3";1;"LEMA";46;155;6;NA;39,5;29,5;0;"2_E3_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;1
5;5;5;"C5";1;"LEMA";6;13;4;NA;125,5;158,5;0;"5_C5_LEMA_Fly";0;0;0;1;0;"g";6;6;"g";6;0
5;5;7;"C2";2;"BEMA";4;4;56;NA;236,5;289;0;"7_C2_BEMA_Fly";0;0;0;2;0;"g";5;5;"g";5;0
5;5;7;"C4";1;"CETE";15;0;4;NA;236,5;292;0;"7_C4_CETE_Bee";1;0;0;0;0;"g";6;6;"g";6;2
5;5;7;"C4";1;"LEMA";36;58;2;NA;236,5;292;0;"7_C4_LEMA_Bee";1;0;0;0;0;"g";4;4;"g";4;5
5;5;7;"C4";1;"LEMA";36;58;2;NA;236,5;292;0;"7_C4_LEMA_Fly";0;0;0;1;0;"g";4;4;"g";4;5
5;5;7;"D4";1;"LEMA";55;58;2;NA;238;292;0;"7_D4_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;5
5;5;7;"E2";1;"LEMA";32;58;6;NA;239,5;289;0;"7_E2_LEMA_Fly";0;0;0;1;0;"g";7;7;"g";7;1
5;5;7;"E4";1;"LEMA";52;58;3;NA;239,5;292;0;"7_E4_LEMA_Fly";0;0;0;1;0;"g";3;3;"g";3;1
5;5;7;"E5";1;"LEMA";52;58;2;NA;239,5;293,5;0;"7_E5_LEMA_Bee";1;0;0;0;0;"g";0;0;"g";0;4
5;5;8;"D2";1;"LEMA";38;58;4;NA;277;270;0;"8_D2_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;2
5;5;9;"B3";2;"LEMA";6;58;15;NA;314;287,5;0;"9_B3_LEMA_Fly";0;0;0;2;0;"g";0;0;"g";0;0
5;5;9;"C3";1;"SCLA";6;31;8;NA;315,5;287,5;0;"9_C3_SCLA_Beetle";0;1;0;0;0;"g";2;2;"g";2;2
5;5;9;"D2";1;"LEMA";9;30;9;NA;317;286;0;"9_D2_LEMA_Fly";0;0;0;1;0;"g";4;4;"g";4;0
5;5;9;"E2";3;"LEMA";1;58;2;NA;318,5;286;0;"9_E2_LEMA_Fly";0;0;0;3;0;"g";5;5;"g";5;0
6;5;1;"D4";1;"LEMA";45;66,5;13;25;5;5;25;"1_D4_LEMA_Butterfly";0;0;1;0;0;"g";1;1;"g";1;2
6;5;1;"E2";4;"LEMA";57;76,5;13;30;6,5;2;30;"1_E2_LEMA_Bee";4;0;0;0;0;"g";1;1;"g";1;2
6;5;2;"C5";2;"LEMA";125;111;6;15;36,5;32,5;15;"2_C5_LEMA_Bee";2;0;0;0;0;"g";1;1;"g";1;2
6;5;3;"B5";1;"LEMA";28;59,3333333333333;5;7;80;60,5;7;"3_B5_LEMA_Bee";1;0;0;0;0;"g";9;9;"g";9;0
6;5;8;"C4";2;"LEMA";42;58;1;NA;275,5;273;0;"8_C4_LEMA_Bee";2;0;0;0;0;"g";5;5;"g";5;5
8;6;1;"C2";1;"PUPA";1;29;7,5;NA;3,5;2;0;"1_C2_PUPA_Bee";1;0;0;0;0;"g";2;2;"g";2;0
8;6;2;"C2";1;"LEMA";55;80;19;NA;36,5;28;0;"2_C2_LEMA_Bee";1;0;0;0;0;"g";7;7;"g";7;1
8;6;3;"B4";2;"PUPA";5;6;13;NA;80;59;0;"3_B4_PUPA_Bee";2;0;0;0;0;"g";6;6;"g";6;0
8;6;3;"B5";3;"PUPA";9;59;11,5;NA;80;60,5;0;"3_B5_PUPA_Bee";3;0;0;0;0;"g";6;6;"g";6;1
8;6;3;"C3";3;"LEMA";11;42;15;NA;81,5;57,5;0;"3_C3_LEMA_Bee";3;0;0;0;0;"g";3;3;"g";3;0
8;6;3;"D4";2;"PUPA";3;23;7,5;NA;83;59;0;"3_D4_PUPA_Bee";2;0;0;0;0;"g";11;11;"g";11;0
8;6;3;"E2";1;"LEMA";9;58;2;NA;84,5;56;0;"3_E2_LEMA_Bee";1;0;0;0;0;"g";1;1;"g";1;0
8;6;8;"B2";5;"PUPA";12;34;14;30;274;270;30;"8_B2_PUPA_Fly";0;0;0;5;0;"g";1;1;"g";1;0
8;6;8;"D2";1;"PUPA";16;24;4;37;277;270;37;"8_D2_PUPA_Bee";1;0;0;0;0;"g";2;2;"g";2;2
8;6;8;"E2";2;"PUPA";24;6;3;52;278,5;270;52;"8_E2_PUPA_Bee";2;0;0;0;0;"g";6;6;"g";6;3
8;6;8;"E3";3;"PUPA";37;75;5;32;278,5;271,5;32;"8_E3_PUPA_Bee";3;0;0;0;0;"g";5;5;"g";5;4
8;6;8;"E5";1;"PUPA";61;0;14;50;278,5;274,5;50;"8_E5_PUPA_Fly";0;0;0;1;0;"g";0;0;"g";0;1
8;6;9;"D5";1;"LEMA";8;48;15;1;317;290,5;1;"9_D5_LEMA_Bee";1;0;0;0;0;"g";1;1;"g";1;0
8;6;9;"D5";1;"PUPA";7;12;4;18;317;290,5;18;"9_D5_PUPA_Bee";1;0;0;0;0;"g";8;8;"g";8;0
9;6;2;"C2";2;"PUPA";1;1;9;5;36,5;28;5;"2_C2_PUPA_Bee";2;0;0;0;0;"g";6;6;"g";6;0
10;3;1;"C5";1;"LEMA";80;67;23;0;3,5;6,5;0;"1_C5_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;2
10;3;2;"B3";2;"LEMA";65;73;6;0;35;29,5;0;"2_B3_LEMA_Fly";0;0;0;2;0;"g";6;6;"g";6;0
10;3;2;"B5";2;"LEMA";80;63;3;NA;35;32,5;0;"2_B5_LEMA_Fly";0;0;0;2;0;"g";0;0;"g";0;2
10;3;2;"C3";3;"LEMA";50;105,5;4;0;36,5;29,5;0;"2_C3_LEMA_Fly";0;0;0;3;0;"g";0;0;"g";0;2
10;3;2;"C4";3;"LEMA";114;40;10;NA;36,5;31;0;"2_C4_LEMA_Fly";0;0;0;3;0;"g";10;10;"g";10;1
10;3;3;"B3";1;"CHFU";1;32;2;1;80;57,5;1;"3_B3_CHFU_Fly";0;0;0;1;0;"g";4;4;"g";4;0
10;3;3;"C3";1;"CHFU";14;13;33;31;81,5;57,5;31;"3_C3_CHFU_Beetle";0;1;0;0;0;"g";6;6;"g";6;1
10;3;5;"B5";1;"LEMA";3;58;1;NA;124;158,5;0;"5_B5_LEMA_Fly";0;0;0;1;0;"g";5;5;"g";5;0
10;3;7;"E4";1;"CHFU";2;17;6;0;239,5;292;0;"7_E4_CHFU_Fly";0;0;0;1;0;"g";5;5;"g";5;0
10;3;8;"B4";1;"CHFU";13;20;3;3;274;273;3;"8_B4_CHFU_Fly";0;0;0;1;0;"g";9;9;"g";9;0
10;3;8;"C4";1;"CHFU";3;13;1;NA;275,5;273;0;"8_C4_CHFU_Fly";0;0;0;1;0;"g";9;9;"g";9;0
10;3;8;"D2";1;"CHFU";27;21;6;4;277;270;4;"8_D2_CHFU_Fly";0;0;0;1;0;"g";3;3;"g";3;2
10;3;9;"D2";1;"CHFU";19;9,5;6;48;317;286;48;"9_D2_CHFU_Bee";1;0;0;0;0;"g";2;2;"g";2;0
10;3;9;"E2";3;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Bee";3;0;0;0;0;"g";3;3;"g";3;2
10;3;9;"E2";2;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Fly";0;0;0;2;0;"g";3;3;"g";3;2
10;3;9;"E3";3;"CHFU";23;20;12;80;318,5;287,5;80;"9_E3_CHFU_Bee";3;0;0;0;0;"g";2;2;"g";2;3
10;3;9;"E5";10;"CHFU";13;42;6;20;318,5;290,5;20;"9_E5_CHFU_Bee";10;0;0;0;0;"g";3;3;"g";3;0
13;2;2;"E2";1;"CHFU";1;28;12;1;39,5;28;1;"2_E2_CHFU_Bee";1;0;0;0;0;"g";1;1;"g";1;0
13;2;9;"D3";3;"CHFU";35;79,5;10;113;317;287,5;113;"9_D3_CHFU_Bee";3;0;0;0;0;"g";0;0;"g";0;0
18;5;1;"E2";7;"LEMA";57;76,5;13;NA;6,5;2;0;"1_E2_LEMA_Fly";0;0;0;7;0;"g";1;1;"g";1;2
18;5;9;"D3";1;"LEMA";4;58;4;NA;317;287,5;0;"9_D3_LEMA_Butterfly";0;0;1;0;0;"g";4;4;"g";4;0
18;6;2;"E2";2;"CETE";6;111;12;8;39,5;28;8;"2_E2_CETE_Bee";2;0;0;0;0;"g";5;5;"g";5;0
18;6;3;"E2";1;"PUPA";6;40;20,5;20;84,5;56;20;"3_E2_PUPA_Butterfly";0;0;1;0;0;"g";13;13;"g";13;0
19;5;2;"C5";2;"PUPA";6;21;5,66666666666667;0;36,5;32,5;0;"2_C5_PUPA_Bee";2;0;0;0;0;"g";5;5;"g";5;5
19;5;7;"D4";2;"LEMA";55;58;2;NA;238;292;0;"7_D4_LEMA_Beetle";0;2;0;0;0;"g";1;1;"g";1;5
19;5;8;"B4";1;"MESU";12;1;34;NA;274;273;0;"8_B4_MESU_Bee";1;0;0;0;0;"g";3;3;"g";3;0
19;5;8;"B4";1;"PUPA";19;1;4;NA;274;273;0;"8_B4_PUPA_Bee";1;0;0;0;0;"g";0;0;"g";0;1
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Bee";1;0;0;0;0;"g";0;0;"g";0;3
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Beetle";0;1;0;0;0;"g";0;0;"g";0;3
